id,label,proxy_score
25076,0.0,20.15625
25077,0.0,20.75
25078,0.0,20.578125
25079,0.0,20.703125
25080,0.0,20.8125
25081,0.0,19.828125
25082,0.0,20.046875
25083,0.0,20.46875
25084,0.0,20.71875
25085,0.0,19.90625
25086,0.0,20.46875
25087,0.0,21.625
25088,0.0,20.828125
25089,0.0,21.390625
25090,0.0,23.484375
25091,0.0,25.375
25092,0.0,22.78125
25093,0.0,21.6875
25094,0.0,20.046875
25095,0.0,19.125
25096,0.0,19.65625
25097,0.0,20.125
25098,0.0,19.78125
25099,0.0,20.15625
25100,0.0,19.078125
25101,0.0,20.25
25102,0.0,19.84375
25103,0.0,20.015625
25104,0.0,19.859375
25105,0.0,20.34375
25106,0.0,19.984375
25107,0.0,19.828125
25108,0.0,20.203125
25109,0.0,20.3125
25110,0.0,20.328125
25111,0.0,20.109375
25112,0.0,20.125
25113,0.0,20.96875
25114,0.0,20.53125
25115,0.0,19.765625
25116,0.0,19.9375
25117,0.0,20.0
25118,0.0,20.109375
25119,0.0,20.4375
25120,0.0,20.265625
25121,0.0,20.640625
25122,0.0,20.609375
25123,0.0,20.71875
25124,0.0,20.3125
25125,0.0,21.390625
25126,0.0,20.75
25127,0.0,20.78125
25128,0.0,20.640625
25129,0.0,20.265625
25130,0.0,20.390625
25131,0.0,20.0
25132,0.0,19.640625
25133,0.0,19.40625
25134,0.0,19.703125
25135,0.0,19.5625
25136,0.0,19.46875
25137,0.0,20.234375
25138,0.0,19.765625
25139,0.0,19.34375
25140,0.0,19.828125
25141,0.0,20.0625
25142,0.0,19.6875
25143,0.0,19.640625
25144,0.0,19.9375
25145,0.0,19.890625
25146,0.0,20.015625
25147,0.0,19.90625
25148,0.0,19.875
25149,0.0,20.609375
25150,0.0,19.9375
25151,0.0,19.46875
25152,0.0,20.140625
25153,0.0,20.109375
25154,0.0,19.8125
25155,0.0,20.65625
25156,0.0,20.9375
25157,0.0,20.484375
25158,0.0,20.015625
25159,0.0,19.78125
25160,0.0,19.90625
25161,0.0,20.9375
25162,0.0,21.59375
25163,0.0,21.34375
25164,0.0,21.703125
25165,0.0,20.890625
25166,0.0,20.6875
25167,0.0,20.125
25168,0.0,20.421875
25169,0.0,20.484375
25170,0.0,19.8125
25171,0.0,19.609375
25172,0.0,20.265625
25173,0.0,22.0625
25174,0.0,20.640625
25175,0.0,20.1875
25176,0.0,19.96875
25177,0.0,19.96875
25178,0.0,19.96875
25179,0.0,19.78125
25180,0.0,19.15625
25181,0.0,19.671875
25182,0.0,19.703125
25183,0.0,19.375
25184,0.0,18.984375
25185,0.0,19.9375
25186,0.0,20.0
25187,0.0,20.21875
25188,0.0,20.046875
25189,0.0,20.046875
25190,0.0,20.109375
25191,0.0,19.890625
25192,0.0,18.984375
25193,0.0,19.640625
25194,0.0,19.125
25195,0.0,19.421875
25196,0.0,19.140625
25197,0.0,20.953125
25198,0.0,19.671875
25199,0.0,19.984375
25200,0.0,19.53125
25201,0.0,19.3125
25202,0.0,19.671875
25203,0.0,19.359375
25204,0.0,19.40625
25205,0.0,19.1875
25206,0.0,19.40625
25207,0.0,19.59375
25208,0.0,19.75
25209,0.0,20.59375
25210,0.0,20.46875
25211,0.0,20.765625
25212,0.0,20.234375
25213,0.0,19.6875
25214,0.0,19.734375
25215,0.0,19.40625
25216,0.0,20.390625
25217,0.0,19.78125
25218,0.0,22.40625
25219,0.0,20.296875
25220,0.0,19.9375
25221,0.0,22.9375
25222,0.0,22.015625
25223,0.0,21.25
25224,0.0,20.78125
25225,0.0,20.765625
25226,0.0,20.8125
25227,0.0,20.515625
25228,0.0,21.578125
25229,0.0,22.171875
25230,0.0,21.578125
25231,0.0,21.546875
25232,0.0,21.34375
25233,0.0,22.546875
25234,0.0,21.59375
25235,0.0,20.796875
25236,0.0,19.984375
25237,0.0,20.84375
25238,0.0,20.90625
25239,0.0,20.9375
25240,0.0,20.5625
25241,0.0,19.625
25242,0.0,19.953125
25243,0.0,20.53125
25244,0.0,20.75
25245,0.0,21.546875
25246,0.0,21.296875
25247,0.0,20.703125
25248,0.0,19.703125
25249,0.0,19.921875
25250,0.0,19.390625
25251,0.0,19.484375
25252,0.0,19.046875
25253,0.0,18.5
25254,0.0,18.578125
25255,0.0,18.546875
25256,0.0,18.6875
25257,0.0,20.375
25258,0.0,19.8125
25259,0.0,19.96875
25260,0.0,20.0625
25261,0.0,19.515625
25262,0.0,18.8125
25263,0.0,19.359375
25264,0.0,18.890625
25265,0.0,18.640625
25266,0.0,18.921875
25267,0.0,19.171875
25268,0.0,19.21875
25269,0.0,20.625
25270,0.0,19.359375
25271,0.0,19.53125
25272,0.0,19.15625
25273,0.0,19.328125
25274,0.0,19.25
25275,0.0,19.546875
25276,0.0,20.28125
25277,0.0,20.34375
25278,0.0,20.1875
25279,0.0,19.984375
25280,0.0,20.15625
25281,0.0,20.765625
25282,0.0,20.359375
25283,0.0,20.859375
25284,0.0,19.890625
25285,0.0,19.703125
25286,0.0,19.75
25287,0.0,20.171875
25288,0.0,20.5625
25289,0.0,20.28125
25290,0.0,20.1875
25291,0.0,20.015625
25292,0.0,20.171875
25293,0.0,20.984375
25294,0.0,20.46875
25295,0.0,20.3125
25296,0.0,19.84375
25297,0.0,19.84375
25298,0.0,20.0
25299,0.0,20.390625
25300,0.0,20.375
25301,0.0,19.953125
25302,0.0,19.6875
25303,0.0,19.75
25304,0.0,19.65625
25305,0.0,20.375
25306,0.0,19.6875
25307,0.0,19.875
25308,0.0,19.796875
25309,0.0,19.65625
25310,0.0,19.5625
25311,0.0,19.78125
25312,0.0,20.078125
25313,0.0,20.34375
25314,0.0,20.28125
25315,0.0,20.203125
25316,0.0,20.28125
25317,0.0,20.28125
25318,0.0,20.578125
25319,0.0,20.703125
25320,0.0,20.734375
25321,0.0,20.53125
25322,0.0,20.734375
25323,0.0,20.78125
25324,0.0,20.53125
25325,0.0,20.34375
25326,0.0,20.5
25327,0.0,20.46875
25328,0.0,20.484375
25329,0.0,20.8125
25330,0.0,20.84375
25331,0.0,21.15625
25332,0.0,21.15625
25333,0.0,21.375
25334,0.0,20.84375
25335,0.0,20.28125
25336,0.0,20.46875
25337,0.0,20.359375
25338,0.0,20.5625
25339,0.0,20.421875
25340,0.0,20.703125
25341,0.0,20.796875
25342,0.0,20.40625
25343,0.0,21.109375
25344,0.0,21.109375
25345,0.0,21.0
25346,0.0,21.375
25347,0.0,21.484375
25348,0.0,21.40625
25349,0.0,20.953125
25350,0.0,20.5625
25351,0.0,20.140625
25352,0.0,20.265625
25353,0.0,19.796875
25354,0.0,20.265625
25355,0.0,20.71875
25356,0.0,21.03125
25357,0.0,20.53125
25358,0.0,20.1875
25359,0.0,20.671875
25360,0.0,21.015625
25361,0.0,21.140625
25362,0.0,21.296875
25363,0.0,20.375
25364,0.0,20.59375
25365,0.0,19.546875
25366,0.0,19.0625
25367,0.0,19.359375
25368,0.0,19.03125
25369,0.0,19.390625
25370,0.0,19.265625
25371,0.0,19.046875
25372,0.0,19.0625
25373,0.0,19.125
25374,0.0,19.1875
25375,0.0,18.984375
25376,0.0,19.109375
25377,0.0,19.421875
25378,0.0,19.21875
25379,0.0,19.921875
25380,0.0,20.328125
25381,0.0,19.734375
25382,0.0,19.625
25383,0.0,19.34375
25384,0.0,19.75
25385,0.0,19.8125
25386,0.0,19.671875
25387,0.0,19.828125
25388,0.0,19.96875
25389,0.0,19.765625
25390,0.0,19.125
25391,0.0,19.25
25392,0.0,19.0625
25393,0.0,19.328125
25394,0.0,19.078125
25395,0.0,19.1875
25396,0.0,19.34375
25397,0.0,19.34375
25398,0.0,19.578125
25399,0.0,19.28125
25400,0.0,19.265625
25401,0.0,19.375
25402,0.0,18.921875
25403,0.0,19.09375
25404,0.0,18.984375
25405,0.0,19.328125
25406,0.0,19.4375
25407,0.0,19.390625
25408,0.0,19.296875
25409,0.0,19.296875
25410,0.0,19.734375
25411,0.0,19.859375
25412,0.0,20.078125
25413,0.0,20.265625
25414,0.0,20.109375
25415,0.0,20.1875
25416,0.0,19.984375
25417,0.0,19.625
25418,0.0,19.640625
25419,0.0,19.734375
25420,0.0,19.59375
25421,0.0,19.390625
25422,0.0,19.59375
25423,0.0,19.40625
25424,0.0,19.296875
25425,0.0,20.578125
25426,0.0,20.078125
25427,0.0,20.15625
25428,0.0,19.734375
25429,0.0,20.09375
25430,0.0,19.6875
25431,0.0,19.59375
25432,0.0,20.046875
25433,0.0,20.015625
25434,0.0,20.25
25435,0.0,20.25
25436,0.0,20.59375
25437,0.0,19.828125
25438,0.0,19.515625
25439,0.0,19.265625
25440,0.0,19.5625
25441,0.0,19.765625
25442,0.0,19.609375
25443,0.0,19.40625
25444,0.0,19.75
25445,0.0,19.140625
25446,0.0,19.046875
25447,0.0,18.984375
25448,0.0,18.765625
25449,0.0,19.328125
25450,0.0,19.15625
25451,0.0,18.8125
25452,0.0,18.84375
25453,0.0,18.953125
25454,0.0,18.828125
25455,0.0,19.21875
25456,0.0,19.015625
25457,0.0,19.15625
25458,0.0,18.890625
25459,0.0,18.71875
25460,0.0,18.859375
25461,0.0,19.96875
25462,0.0,18.953125
25463,0.0,19.09375
25464,0.0,19.265625
25465,0.0,19.640625
25466,0.0,19.5
25467,0.0,19.453125
25468,0.0,19.296875
25469,0.0,19.53125
25470,0.0,19.234375
25471,0.0,19.203125
25472,0.0,19.09375
25473,0.0,19.71875
25474,0.0,18.828125
25475,0.0,18.6875
25476,0.0,18.6875
25477,0.0,19.171875
25478,0.0,18.9375
25479,0.0,19.5
25480,0.0,19.65625
25481,0.0,19.34375
25482,0.0,19.328125
25483,0.0,19.140625
25484,0.0,19.375
25485,0.0,19.71875
25486,0.0,19.234375
25487,0.0,19.078125
25488,0.0,18.78125
25489,0.0,18.734375
25490,0.0,18.875
25491,0.0,18.765625
25492,0.0,18.796875
25493,0.0,18.765625
25494,0.0,18.984375
25495,0.0,19.0
25496,0.0,19.234375
25497,0.0,19.28125
25498,0.0,18.609375
25499,0.0,18.515625
25500,0.0,18.53125
25501,0.0,18.125
25502,0.0,18.125
25503,0.0,18.390625
25504,0.0,19.265625
25505,0.0,18.890625
25506,0.0,18.953125
25507,0.0,18.703125
25508,0.0,19.15625
25509,0.0,19.28125
25510,0.0,19.0
25511,0.0,18.671875
25512,0.0,18.734375
25513,0.0,18.703125
25514,0.0,19.0625
25515,0.0,19.109375
25516,0.0,19.21875
25517,0.0,19.125
25518,0.0,19.0
25519,0.0,19.25
25520,0.0,19.5
25521,0.0,19.8125
25522,0.0,19.171875
25523,0.0,18.34375
25524,0.0,18.34375
25525,0.0,18.4375
25526,0.0,18.6875
25527,0.0,18.875
25528,0.0,19.03125
25529,0.0,18.359375
25530,0.0,18.890625
25531,0.0,18.953125
25532,0.0,18.734375
25533,0.0,19.265625
25534,0.0,18.71875
25535,0.0,18.90625
25536,0.0,19.0625
25537,0.0,19.296875
25538,0.0,19.34375
25539,0.0,19.0625
25540,0.0,19.65625
25541,0.0,19.671875
25542,0.0,20.09375
25543,0.0,19.859375
25544,0.0,19.828125
25545,0.0,19.65625
25546,0.0,18.828125
25547,0.0,18.859375
25548,0.0,19.171875
25549,0.0,19.546875
25550,0.0,19.640625
25551,0.0,19.0625
25552,0.0,19.296875
25553,0.0,19.140625
25554,0.0,19.5625
25555,0.0,20.40625
25556,0.0,20.296875
25557,0.0,18.9375
25558,0.0,18.5
25559,0.0,18.640625
25560,0.0,19.140625
25561,0.0,19.484375
25562,0.0,18.90625
25563,0.0,18.671875
25564,0.0,18.65625
25565,0.0,18.375
25566,0.0,18.4375
25567,0.0,18.390625
25568,0.0,18.21875
25569,0.0,18.21875
25570,0.0,17.65625
25571,0.0,18.390625
25572,0.0,18.453125
25573,0.0,18.46875
25574,0.0,18.484375
25575,0.0,18.5
25576,0.0,18.9375
25577,0.0,18.75
25578,0.0,18.421875
25579,0.0,18.21875
25580,0.0,18.296875
25581,0.0,19.078125
25582,0.0,18.96875
25583,0.0,19.09375
25584,0.0,19.234375
25585,0.0,19.015625
25586,0.0,19.328125
25587,0.0,19.0625
25588,0.0,19.53125
25589,0.0,19.15625
25590,0.0,18.375
25591,0.0,17.171875
25592,0.0,17.421875
25593,0.0,17.375
25594,0.0,17.015625
25595,0.0,17.46875
25596,0.0,17.265625
25597,0.0,16.625
25598,0.0,16.140625
25599,0.0,16.75
25600,0.0,16.9375
25601,0.0,17.25
25602,0.0,17.234375
25603,0.0,16.796875
25604,0.0,17.046875
25605,0.0,17.65625
25606,0.0,17.4375
25607,0.0,17.65625
25608,0.0,17.640625
25609,0.0,17.40625
25610,0.0,17.453125
25611,0.0,17.421875
25612,0.0,17.171875
25613,0.0,17.140625
25614,0.0,18.078125
25615,0.0,17.328125
25616,0.0,16.65625
25617,0.0,17.609375
25618,0.0,16.71875
25619,0.0,16.765625
25620,0.0,16.6875
25621,0.0,16.65625
25622,0.0,16.875
25623,0.0,17.015625
25624,0.0,17.0625
25625,0.0,16.9375
25626,0.0,16.9375
25627,0.0,17.078125
25628,0.0,17.03125
25629,0.0,16.8125
25630,0.0,16.515625
25631,0.0,16.796875
25632,0.0,17.59375
25633,0.0,17.625
25634,0.0,17.609375
25635,0.0,17.5
25636,0.0,17.765625
25637,0.0,17.4375
25638,0.0,17.59375
25639,0.0,17.5
25640,0.0,17.515625
25641,0.0,17.75
25642,0.0,16.90625
25643,0.0,17.171875
25644,0.0,17.171875
25645,0.0,17.46875
25646,0.0,17.40625
25647,0.0,17.703125
25648,0.0,17.6875
25649,0.0,17.453125
25650,0.0,17.828125
25651,0.0,17.515625
25652,0.0,17.546875
25653,0.0,17.953125
25654,0.0,17.546875
25655,0.0,17.046875
25656,0.0,17.390625
25657,0.0,17.65625
25658,0.0,17.0
25659,0.0,17.453125
25660,0.0,18.015625
25661,0.0,19.0
25662,0.0,18.46875
25663,0.0,19.140625
25664,0.0,18.515625
25665,0.0,18.0625
25666,0.0,18.34375
25667,0.0,18.28125
25668,0.0,18.375
25669,0.0,18.28125
25670,0.0,18.109375
25671,0.0,18.875
25672,0.0,19.265625
25673,0.0,18.515625
25674,0.0,18.171875
25675,0.0,18.421875
25676,0.0,18.546875
25677,0.0,18.21875
25678,0.0,18.28125
25679,0.0,18.46875
25680,0.0,18.8125
25681,0.0,18.421875
25682,0.0,18.34375
25683,0.0,18.59375
25684,0.0,18.71875
25685,0.0,18.78125
25686,0.0,18.640625
25687,0.0,17.875
25688,0.0,17.875
25689,0.0,18.3125
25690,0.0,17.921875
25691,0.0,18.09375
25692,0.0,18.015625
25693,0.0,17.9375
25694,0.0,18.0625
25695,0.0,18.28125
25696,0.0,18.15625
25697,0.0,18.0
25698,0.0,17.921875
25699,0.0,18.03125
25700,0.0,18.265625
25701,0.0,18.484375
25702,0.0,17.6875
25703,0.0,17.515625
25704,0.0,17.8125
25705,0.0,17.75
25706,0.0,17.84375
25707,0.0,17.90625
25708,0.0,18.125
25709,0.0,18.15625
25710,0.0,18.421875
25711,0.0,18.671875
25712,0.0,18.890625
25713,0.0,17.84375
25714,0.0,17.84375
25715,0.0,17.53125
25716,0.0,17.65625
25717,0.0,17.609375
25718,0.0,17.71875
25719,0.0,18.234375
25720,0.0,18.21875
25721,0.0,18.09375
25722,0.0,18.09375
25723,0.0,17.90625
25724,0.0,17.796875
25725,0.0,17.484375
25726,0.0,17.40625
25727,0.0,17.640625
25728,0.0,17.5625
25729,0.0,17.953125
25730,0.0,18.203125
25731,0.0,18.0
25732,0.0,18.0
25733,0.0,17.875
25734,0.0,18.09375
25735,0.0,18.109375
25736,0.0,17.921875
25737,0.0,17.984375
25738,0.0,17.453125
25739,0.0,17.46875
25740,0.0,17.640625
25741,0.0,17.84375
25742,0.0,17.515625
25743,0.0,17.390625
25744,0.0,17.859375
25745,0.0,17.90625
25746,0.0,17.625
25747,0.0,17.390625
25748,0.0,17.28125
25749,0.0,17.828125
25750,0.0,17.0
25751,0.0,17.265625
25752,0.0,17.328125
25753,0.0,17.296875
25754,0.0,17.375
25755,0.0,17.40625
25756,0.0,17.546875
25757,0.0,17.46875
25758,0.0,17.59375
25759,0.0,17.46875
25760,0.0,17.609375
25761,0.0,16.90625
25762,0.0,17.3125
25763,0.0,17.65625
25764,0.0,17.640625
25765,0.0,17.65625
25766,0.0,17.796875
25767,0.0,17.65625
25768,0.0,17.84375
25769,0.0,17.8125
25770,0.0,17.875
25771,0.0,17.953125
25772,0.0,18.4375
25773,0.0,18.515625
25774,0.0,18.0
25775,0.0,17.75
25776,0.0,17.90625
25777,0.0,18.015625
25778,0.0,17.890625
25779,0.0,18.015625
25780,0.0,18.03125
25781,0.0,18.03125
25782,0.0,18.0625
25783,0.0,18.046875
25784,0.0,17.6875
25785,0.0,18.125
25786,0.0,17.96875
25787,0.0,17.453125
25788,0.0,17.65625
25789,0.0,17.59375
25790,0.0,17.703125
25791,0.0,17.5625
25792,0.0,17.84375
25793,0.0,17.78125
25794,0.0,17.5
25795,0.0,17.46875
25796,0.0,17.53125
25797,0.0,18.046875
25798,0.0,17.625
25799,0.0,17.40625
25800,0.0,17.703125
25801,0.0,17.59375
25802,0.0,17.4375
25803,0.0,17.28125
25804,0.0,17.34375
25805,0.0,17.078125
25806,0.0,17.296875
25807,0.0,17.265625
25808,0.0,17.3125
25809,0.0,17.96875
25810,0.0,17.40625
25811,0.0,17.46875
25812,0.0,17.6875
25813,0.0,17.671875
25814,0.0,17.71875
25815,0.0,17.609375
25816,0.0,18.0
25817,0.0,18.09375
25818,0.0,17.921875
25819,0.0,17.65625
25820,0.0,17.796875
25821,0.0,18.546875
25822,0.0,17.75
25823,0.0,17.65625
25824,0.0,17.765625
25825,0.0,17.875
25826,0.0,17.859375
25827,0.0,17.9375
25828,0.0,17.5
25829,0.0,17.625
25830,0.0,17.734375
25831,0.0,17.640625
25832,0.0,17.53125
25833,0.0,18.234375
25834,0.0,17.5
25835,0.0,17.4375
25836,0.0,17.3125
25837,0.0,17.359375
25838,0.0,17.625
25839,0.0,17.421875
25840,0.0,17.5625
25841,0.0,17.421875
25842,0.0,17.453125
25843,0.0,17.578125
25844,0.0,17.53125
25845,0.0,17.5
25846,0.0,17.21875
25847,0.0,16.921875
25848,0.0,16.84375
25849,0.0,16.75
25850,0.0,16.828125
25851,0.0,17.09375
25852,0.0,16.890625
25853,0.0,17.53125
25854,0.0,17.375
25855,0.0,17.375
25856,0.0,17.4375
25857,0.0,17.5
25858,0.0,17.359375
25859,0.0,17.203125
25860,0.0,17.125
25861,0.0,17.171875
25862,0.0,17.59375
25863,0.0,17.9375
25864,0.0,17.921875
25865,0.0,17.875
25866,0.0,17.65625
25867,0.0,17.5625
25868,0.0,17.78125
25869,0.0,17.671875
25870,0.0,17.671875
25871,0.0,17.640625
25872,0.0,17.640625
25873,0.0,18.09375
25874,0.0,18.375
25875,0.0,18.046875
25876,0.0,18.28125
25877,0.0,18.359375
25878,0.0,18.3125
25879,0.0,18.34375
25880,0.0,18.375
25881,0.0,17.71875
25882,0.0,17.53125
25883,0.0,17.5625
25884,0.0,17.46875
25885,0.0,17.59375
25886,0.0,17.625
25887,0.0,17.890625
25888,0.0,17.734375
25889,0.0,17.9375
25890,0.0,17.890625
25891,0.0,17.75
25892,0.0,18.3125
25893,0.0,18.125
25894,0.0,17.71875
25895,0.0,17.796875
25896,0.0,17.6875
25897,0.0,17.75
25898,0.0,17.953125
25899,0.0,18.140625
25900,0.0,18.265625
25901,0.0,18.078125
25902,0.0,18.078125
25903,0.0,17.84375
25904,0.0,18.109375
25905,0.0,20.125
25906,0.0,19.984375
25907,0.0,19.875
25908,0.0,20.375
25909,0.0,20.890625
25910,0.0,21.234375
25911,0.0,21.296875
25912,0.0,21.1875
25913,0.0,21.046875
25914,0.0,20.6875
25915,0.0,20.84375
25916,0.0,21.1875
25917,0.0,20.171875
25918,0.0,19.890625
25919,0.0,20.28125
25920,0.0,20.734375
25921,0.0,20.4375
25922,0.0,20.28125
25923,0.0,20.359375
25924,0.0,20.84375
25925,0.0,20.34375
25926,0.0,20.59375
25927,0.0,20.703125
25928,0.0,20.3125
25929,0.0,20.0625
25930,0.0,20.1875
25931,0.0,20.421875
25932,0.0,20.328125
25933,0.0,20.46875
25934,0.0,20.953125
25935,0.0,20.859375
25936,0.0,21.0
25937,0.0,20.90625
25938,0.0,20.4375
25939,0.0,20.015625
25940,0.0,20.15625
25941,0.0,19.578125
25942,0.0,19.546875
25943,0.0,19.53125
25944,0.0,19.546875
25945,0.0,19.328125
25946,0.0,19.390625
25947,0.0,19.28125
25948,0.0,19.0625
25949,0.0,19.390625
25950,0.0,19.125
25951,0.0,19.328125
25952,0.0,19.453125
25953,0.0,19.265625
25954,0.0,18.84375
25955,0.0,18.8125
25956,0.0,18.859375
25957,0.0,19.0
25958,0.0,19.359375
25959,0.0,19.453125
25960,0.0,19.46875
25961,0.0,19.40625
25962,0.0,19.09375
25963,0.0,19.15625
25964,0.0,19.421875
25965,0.0,19.578125
25966,0.0,19.4375
25967,0.0,19.203125
25968,0.0,19.4375
25969,0.0,19.625
25970,0.0,20.21875
25971,0.0,20.59375
25972,0.0,20.5
25973,0.0,20.75
25974,0.0,20.171875
25975,0.0,19.9375
25976,0.0,19.59375
25977,0.0,19.640625
25978,0.0,19.984375
25979,0.0,20.171875
25980,0.0,20.03125
25981,0.0,20.0
25982,0.0,19.625
25983,0.0,19.953125
25984,0.0,20.3125
25985,0.0,20.109375
25986,0.0,20.296875
25987,0.0,20.53125
25988,0.0,20.484375
25989,0.0,20.71875
25990,0.0,20.609375
25991,0.0,20.59375
25992,0.0,20.6875
25993,0.0,20.125
25994,0.0,20.09375
25995,0.0,20.28125
25996,0.0,20.015625
25997,0.0,20.265625
25998,0.0,20.5
25999,0.0,20.5
26000,0.0,20.390625
26001,0.0,19.484375
26002,0.0,19.359375
26003,0.0,19.703125
26004,0.0,19.609375
26005,0.0,20.0
26006,0.0,19.75
26007,0.0,19.75
26008,0.0,19.90625
26009,0.0,20.0625
26010,0.0,20.609375
26011,0.0,19.796875
26012,0.0,19.9375
26013,0.0,19.5
26014,0.0,18.640625
26015,0.0,18.90625
26016,0.0,18.953125
26017,0.0,18.921875
26018,0.0,19.234375
26019,0.0,19.3125
26020,0.0,19.671875
26021,0.0,19.296875
26022,0.0,19.5
26023,0.0,19.625
26024,0.0,19.96875
26025,0.0,19.1875
26026,0.0,19.09375
26027,0.0,19.21875
26028,0.0,19.46875
26029,0.0,19.859375
26030,0.0,19.640625
26031,0.0,19.359375
26032,0.0,19.09375
26033,0.0,19.546875
26034,0.0,19.921875
26035,0.0,19.890625
26036,0.0,19.59375
26037,0.0,20.265625
26038,0.0,20.921875
26039,0.0,20.203125
26040,0.0,20.796875
26041,0.0,21.0
26042,0.0,21.0625
26043,0.0,20.4375
26044,0.0,21.109375
26045,0.0,20.765625
26046,0.0,21.046875
26047,0.0,20.84375
26048,0.0,21.125
26049,0.0,20.671875
26050,0.0,20.015625
26051,0.0,20.609375
26052,0.0,20.546875
26053,0.0,20.0
26054,0.0,19.96875
26055,0.0,19.953125
26056,0.0,20.1875
26057,0.0,20.328125
26058,0.0,20.171875
26059,0.0,20.484375
26060,0.0,20.546875
26061,0.0,19.84375
26062,0.0,19.890625
26063,0.0,20.078125
26064,0.0,20.21875
26065,0.0,19.984375
26066,0.0,20.21875
26067,0.0,20.59375
26068,0.0,20.65625
26069,0.0,20.78125
26070,0.0,20.328125
26071,0.0,20.25
26072,0.0,20.671875
26073,0.0,19.453125
26074,0.0,19.0
26075,0.0,19.5
26076,0.0,19.53125
26077,0.0,19.765625
26078,0.0,19.40625
26079,0.0,19.46875
26080,0.0,19.640625
26081,0.0,19.609375
26082,0.0,18.984375
26083,0.0,18.328125
26084,0.0,18.890625
26085,0.0,19.765625
26086,0.0,19.484375
26087,0.0,19.53125
26088,0.0,19.953125
26089,0.0,20.109375
26090,0.0,20.640625
26091,0.0,20.453125
26092,0.0,20.609375
26093,0.0,20.390625
26094,0.0,20.03125
26095,0.0,20.25
26096,0.0,20.546875
26097,0.0,19.5625
26098,0.0,19.578125
26099,0.0,19.453125
26100,0.0,20.21875
26101,0.0,20.3125
26102,0.0,20.265625
26103,0.0,20.234375
26104,0.0,20.0625
26105,0.0,19.84375
26106,0.0,20.3125
26107,0.0,20.171875
26108,0.0,20.0625
26109,0.0,19.796875
26110,0.0,19.546875
26111,0.0,19.828125
26112,0.0,19.953125
26113,0.0,20.4375
26114,0.0,20.265625
26115,0.0,20.5
26116,0.0,20.234375
26117,0.0,19.84375
26118,0.0,19.71875
26119,0.0,19.890625
26120,0.0,20.421875
26121,0.0,20.25
26122,0.0,20.046875
26123,0.0,20.328125
26124,0.0,20.71875
26125,0.0,20.9375
26126,0.0,20.578125
26127,0.0,20.265625
26128,0.0,19.875
26129,0.0,19.6875
26130,0.0,20.453125
26131,0.0,19.9375
26132,0.0,20.15625
26133,0.0,19.234375
26134,0.0,19.578125
26135,0.0,18.4375
26136,0.0,18.109375
26137,0.0,18.484375
26138,0.0,19.5625
26139,0.0,18.59375
26140,0.0,18.375
26141,0.0,18.515625
26142,0.0,18.390625
26143,0.0,18.21875
26144,0.0,18.375
26145,0.0,18.015625
26146,0.0,18.140625
26147,0.0,18.421875
26148,0.0,18.375
26149,0.0,18.015625
26150,0.0,18.46875
26151,0.0,18.546875
26152,0.0,18.609375
26153,0.0,18.421875
26154,0.0,18.515625
26155,0.0,19.03125
26156,0.0,18.40625
26157,0.0,18.65625
26158,0.0,18.0625
26159,0.0,18.203125
26160,0.0,18.359375
26161,0.0,18.109375
26162,0.0,18.015625
26163,0.0,17.953125
26164,0.0,17.984375
26165,0.0,18.140625
26166,0.0,18.0625
26167,0.0,18.296875
26168,0.0,18.46875
26169,0.0,18.21875
26170,0.0,18.15625
26171,0.0,18.28125
26172,0.0,18.65625
26173,0.0,19.21875
26174,0.0,19.078125
26175,0.0,19.21875
26176,0.0,19.03125
26177,0.0,18.921875
26178,0.0,19.421875
26179,0.0,19.171875
26180,0.0,18.75
26181,0.0,18.375
26182,0.0,17.875
26183,0.0,17.734375
26184,0.0,18.0
26185,0.0,18.109375
26186,0.0,18.140625
26187,0.0,17.765625
26188,0.0,17.75
26189,0.0,17.71875
26190,0.0,17.6875
26191,0.0,17.96875
26192,0.0,18.5
26193,0.0,18.515625
26194,0.0,18.1875
26195,0.0,18.0
26196,0.0,18.421875
26197,0.0,18.734375
26198,0.0,18.796875
26199,0.0,18.78125
26200,0.0,18.578125
26201,0.0,18.09375
26202,0.0,18.25
26203,0.0,18.171875
26204,0.0,18.046875
26205,0.0,19.015625
26206,0.0,18.828125
26207,0.0,19.0625
26208,0.0,19.09375
26209,0.0,19.09375
26210,0.0,19.40625
26211,0.0,19.390625
26212,0.0,19.078125
26213,0.0,18.890625
26214,0.0,19.0
26215,0.0,18.890625
26216,0.0,18.78125
26217,0.0,20.046875
26218,0.0,19.34375
26219,0.0,19.1875
26220,0.0,19.84375
26221,0.0,19.453125
26222,0.0,19.015625
26223,0.0,19.0625
26224,0.0,19.015625
26225,0.0,18.890625
26226,0.0,19.5
26227,0.0,19.234375
26228,0.0,18.609375
26229,0.0,19.03125
26230,0.0,18.796875
26231,0.0,19.296875
26232,0.0,18.9375
26233,0.0,19.859375
26234,0.0,21.125
26235,0.0,21.171875
26236,0.0,20.59375
26237,0.0,20.0625
26238,0.0,19.9375
26239,0.0,20.4375
26240,0.0,20.296875
26241,0.0,19.578125
26242,0.0,20.09375
26243,0.0,20.171875
26244,0.0,20.359375
26245,0.0,19.703125
26246,0.0,19.640625
26247,0.0,18.9375
26248,0.0,18.046875
26249,0.0,18.3125
26250,0.0,18.015625
26251,0.0,17.78125
26252,0.0,17.703125
26253,0.0,18.28125
